lat,lon,count
44.35,-103.774,36
44.35,-103.771,17
44.35,-103.452,9
44.35,-100.372,11
44.35,-100.286,9
44.35,-100.279,17
44.35,-100.272,9
44.35,-100.26,57
44.35,-98.213,11
44.35,-97.87,9
44.35,-96.757,9
44.351,-103.931,32
44.351,-103.777,11
44.351,-103.776,14
44.351,-103.772,66
44.351,-103.771,6
44.351,-103.769,99
44.351,-103.767,21
44.351,-103.766,109
44.351,-103.765,79
44.351,-103.454,12
44.351,-100.373,41
44.351,-100.316,48
44.351,-100.311,67
44.352,-103.766,7
44.352,-103.765,1086
44.352,-103.462,141
44.352,-103.455,8
44.352,-100.381,67
44.352,-100.373,31
44.352,-98.222,9
44.353,-103.738,6
44.353,-100.376,11
44.353,-100.373,27
44.353,-100.338,26
44.354,-103.779,73
44.354,-103.778,17
44.354,-103.737,20
44.354,-103.456,6
44.354,-100.371,8
44.354,-100.37,34
44.354,-98.228,21
44.354,-98.222,24
44.354,-98.217,13
44.354,-98.214,7
44.354,-98.211,11
44.355,-103.753,8
44.355,-98.216,7
44.355,-98.193,11
44.355,-97.129,18
44.356,-100.32,36
44.356,-98.458,7
44.356,-98.232,87
44.356,-98.23,23
44.356,-98.228,13
44.356,-98.224,418
44.356,-98.219,7
44.356,-98.214,26
44.356,-98.212,73
44.356,-96.757,11
44.357,-103.784,8
44.357,-103.783,26
44.357,-100.334,612
44.357,-98.212,9
44.357,-97.369,85
44.357,-97.368,22
44.358,-103.784,60
44.358,-103.758,21
44.358,-100.341,6
44.358,-100.34,8
44.358,-100.319,37
44.358,-100.311,6
44.358,-98.235,96
44.358,-98.231,8
44.358,-98.223,6
44.358,-98.215,8
44.358,-98.213,463
44.358,-98.212,36
44.358,-98.21,176
44.358,-98.208,65
44.358,-98.205,22
44.358,-97.142,10
44.359,-103.784,227
44.359,-103.783,21
44.359,-103.738,6
44.359,-100.343,6
44.359,-100.342,14
44.359,-100.329,10
44.359,-100.325,7
44.359,-100.324,6
44.359,-100.317,7
44.359,-98.224,141
44.359,-98.223,390
44.359,-98.222,24
44.359,-98.204,213
44.36,-103.742,6
44.36,-103.737,6
44.36,-103.461,10
44.36,-103.458,24
44.36,-100.343,33
44.36,-100.342,74
44.36,-100.341,6
44.36,-100.333,17
44.36,-100.331,6
44.36,-100.329,8
44.36,-98.226,17
44.36,-98.224,162
44.36,-98.223,30
44.36,-98.216,6
44.36,-98.21,16
44.36,-98.204,34
44.361,-103.761,86
44.361,-103.758,10
44.361,-103.732,6
44.361,-103.715,37
44.361,-103.696,37
44.361,-103.46,55
44.361,-103.458,8
44.361,-100.346,61
44.361,-100.341,14
44.361,-100.338,11
44.361,-100.329,26
44.361,-100.322,25
44.361,-100.319,25
44.361,-98.235,117
44.361,-98.218,29
44.361,-98.216,75
44.361,-98.215,19
44.361,-98.212,27
44.361,-97.371,13
44.361,-97.141,8
44.361,-97.137,6
44.361,-97.129,6
44.362,-103.463,6
44.362,-103.459,6
44.362,-103.458,9
44.362,-103.457,20
44.362,-100.377,10
44.362,-100.34,11
44.362,-97.141,9
44.362,-96.747,6
44.363,-103.737,19
44.363,-103.732,9
44.363,-103.458,7
44.363,-103.457,206
44.363,-103.456,172
44.363,-103.455,32
44.363,-101.108,10
44.363,-100.347,8
44.363,-100.346,24
44.363,-100.345,8
44.363,-100.331,55
44.363,-98.225,6
44.363,-98.215,6
44.363,-98.214,46
44.363,-98.184,7
44.363,-98.183,21
44.363,-98.182,6
44.364,-103.738,279
44.364,-103.736,11
44.364,-103.733,8
44.364,-103.732,134
44.364,-103.457,18
44.364,-103.456,141
44.364,-103.455,53
44.364,-100.371,6
44.364,-100.353,8
44.364,-100.351,15
44.364,-100.35,21
44.364,-100.345,7
44.364,-100.344,7
44.364,-100.341,50
44.364,-100.337,43
44.364,-100.331,32
44.364,-98.235,10
44.364,-98.234,10
44.364,-98.222,20
44.364,-98.185,23
44.364,-98.184,7
44.364,-98.183,28
44.364,-97.377,17
44.364,-97.064,365
44.365,-103.737,8
44.365,-103.732,31
44.365,-103.466,12
44.365,-100.372,14
44.365,-100.35,28
44.365,-100.349,115
44.365,-100.347,7
44.365,-100.345,19
44.365,-98.234,18
44.365,-98.183,13
44.366,-103.737,25
44.366,-103.733,125
44.366,-103.732,13
44.366,-103.467,6
44.366,-101.127,7
44.366,-100.379,16
44.366,-100.373,14
44.366,-100.372,35
44.366,-100.355,7
44.366,-100.354,17
44.366,-100.353,63
44.366,-100.352,65
44.366,-100.351,15
44.366,-100.348,14
44.366,-100.339,13
44.366,-100.32,62
44.366,-98.212,8
44.366,-98.186,7
44.366,-96.761,10
44.367,-103.77,68
44.367,-103.734,14
44.367,-103.468,7
44.367,-101.272,7
44.367,-100.381,14
44.367,-100.378,47
44.367,-100.377,17
44.367,-100.376,139
44.367,-100.375,12
44.367,-100.374,6
44.367,-100.373,7
44.367,-100.372,10
44.367,-100.358,11
44.367,-100.357,21
44.367,-100.356,8
44.367,-100.355,20
44.367,-100.354,30
44.367,-100.353,9
44.367,-100.352,31
44.367,-100.349,32
44.367,-100.348,94
44.367,-100.343,23
44.367,-100.342,13
44.367,-100.336,8
44.367,-98.213,12
44.367,-98.204,77
44.367,-98.176,16
44.367,-98.123,14
44.368,-103.767,50
44.368,-103.469,19
44.368,-101.097,8
44.368,-100.383,74
44.368,-100.378,7
44.368,-100.375,10
44.368,-100.372,15
44.368,-100.357,19
44.368,-100.356,9
44.368,-100.355,26
44.368,-100.354,136
44.368,-100.352,7
44.368,-100.35,44
44.368,-100.348,8
44.368,-100.343,7
44.368,-98.234,10
44.368,-98.198,34
44.368,-97.987,17
44.368,-97.773,8
44.368,-97.747,12
44.368,-97.427,8
44.369,-103.732,9
44.369,-103.731,16
44.369,-103.729,28
44.369,-103.728,9
44.369,-103.47,6
44.369,-103.361,58
44.369,-101.272,6
44.369,-101.26,9
44.369,-100.381,12
44.369,-100.38,14
44.369,-100.375,19
44.369,-100.374,31
44.369,-100.373,44
44.369,-100.372,63
44.369,-100.366,7
44.369,-100.362,14
44.369,-100.361,57
44.369,-100.36,13
44.369,-100.359,18
44.369,-100.358,46
44.369,-100.357,130
44.369,-100.356,8
44.369,-100.353,6
44.369,-100.351,6
44.369,-100.35,49
44.369,-100.349,261
44.369,-100.338,10
44.369,-100.321,71
44.369,-98.458,9
44.369,-98.198,57
44.369,-98.039,8
44.369,-97.42,74
44.369,-97.419,13
44.369,-97.14,258
44.37,-103.754,9
44.37,-103.734,8
44.37,-100.384,18
44.37,-100.374,6
44.37,-100.373,92
44.37,-100.372,62
44.37,-100.371,8
44.37,-100.363,39
44.37,-100.362,23
44.37,-100.361,194
44.37,-100.36,10
44.37,-100.359,523
44.37,-100.358,80
44.37,-100.357,7
44.37,-100.351,10
44.37,-100.348,9
44.37,-100.127,6
44.37,-98.455,7
44.37,-98.429,7
44.37,-98.38,7
44.37,-98.295,14
44.37,-98.213,6
44.37,-98.21,6
44.37,-98.174,22
44.37,-98.168,15
44.37,-98.144,9
44.371,-103.926,9
44.371,-103.754,6
44.371,-103.74,29
44.371,-101.629,13
44.371,-101.097,6
44.371,-101.057,8
44.371,-101.055,8
44.371,-101.054,6
44.371,-101.013,10
44.371,-100.978,6
44.371,-100.953,6
44.371,-100.938,6
44.371,-100.921,15
44.371,-100.883,7
44.371,-100.372,41
44.371,-100.369,13
44.371,-100.368,65
44.371,-100.367,15
44.371,-100.364,11
44.371,-100.363,12
44.371,-100.362,8
44.371,-100.361,83
44.371,-100.36,36
44.371,-100.358,347
44.371,-100.353,16
44.371,-100.352,10
44.371,-100.351,10
44.371,-100.345,9
44.371,-100.315,105
44.371,-98.459,9
44.371,-98.254,12
44.371,-98.218,42
44.371,-98.212,12
44.371,-98.176,7
44.371,-98.175,94
44.371,-97.889,8
44.372,-103.736,8
44.372,-103.735,9
44.372,-103.734,117
44.372,-103.728,6
44.372,-103.727,19
44.372,-103.726,18
44.372,-103.725,41
44.372,-103.724,9
44.372,-101.343,6
44.372,-100.988,35
44.372,-100.931,6
44.372,-100.85,10
44.372,-100.395,25
44.372,-100.379,8
44.372,-100.375,8
44.372,-100.373,44
44.372,-100.369,13
44.372,-100.367,14
44.372,-100.366,34
44.372,-100.365,15
44.372,-100.364,28
44.372,-100.362,116
44.372,-100.361,14
44.372,-100.36,19
44.372,-100.338,643
44.372,-100.334,26
44.372,-100.333,25
44.372,-100.321,88
44.372,-98.175,69
44.372,-97.38,108
44.372,-96.794,8
44.372,-96.757,9
44.373,-103.733,10
44.373,-103.731,48
44.373,-103.73,115
44.373,-103.729,45
44.373,-103.728,28
44.373,-103.727,22
44.373,-103.726,13
44.373,-103.724,8
44.373,-100.38,211
44.373,-100.374,41
44.373,-100.365,93
44.373,-100.364,184
44.373,-100.363,9
44.373,-100.362,45
44.373,-100.351,33
44.373,-100.348,26
44.373,-98.254,16
44.374,-103.732,32
44.374,-103.731,34
44.374,-103.73,164
44.374,-103.729,45
44.374,-103.728,29
44.374,-103.727,6
44.374,-103.476,6
44.374,-100.398,10
44.374,-100.397,22
44.374,-100.395,15
44.374,-100.367,29
44.374,-100.363,21
44.374,-100.358,9
44.374,-100.353,27
44.374,-100.348,19
44.374,-100.325,18
44.374,-100.324,16
44.374,-100.322,10
44.374,-100.319,34
44.374,-98.254,26
44.374,-98.253,8
44.374,-98.202,81
44.374,-97.162,41
44.375,-103.732,8
44.375,-103.731,178
44.375,-103.73,171
44.375,-103.729,690
44.375,-103.725,15
44.375,-103.724,23
44.375,-103.714,6
44.375,-103.477,341
44.375,-100.366,13
44.375,-100.363,6
44.375,-100.361,7
44.375,-100.348,6
44.375,-100.325,29
44.375,-100.324,194
44.375,-100.319,12
44.375,-98.342,6
44.375,-97.149,64
44.375,-97.131,6
44.375,-97.125,54
44.376,-103.732,6
44.376,-103.731,149
44.376,-103.73,334
44.376,-103.729,57
44.376,-103.478,8
44.376,-100.833,23
44.376,-100.367,24
44.376,-100.351,9
44.376,-100.319,19
44.377,-103.73,58
44.377,-103.729,226
44.377,-103.728,59
44.377,-103.727,7
44.377,-103.724,26
44.377,-100.365,8
44.377,-100.352,93
44.377,-100.351,765
44.377,-100.35,9
44.377,-100.348,161
44.377,-100.327,7
44.377,-100.322,21
44.377,-98.21,100
44.378,-103.729,50
44.378,-103.728,121
44.378,-103.727,19
44.378,-103.481,7
44.378,-100.556,8
44.378,-100.358,6
44.378,-100.351,58
44.378,-100.316,36
44.379,-103.728,11
44.379,-103.727,66
44.379,-103.726,200
44.379,-103.725,148
44.379,-103.724,20
44.379,-100.819,6
44.379,-100.631,6
44.379,-100.568,13
44.379,-100.567,24
44.379,-100.558,9
44.379,-100.318,26
44.379,-100.317,22
44.379,-100.314,14
44.379,-100.313,8
44.379,-100.312,17
44.379,-100.311,8
44.38,-103.725,6
44.38,-103.724,49
44.38,-103.723,8
44.38,-100.312,28
44.38,-100.311,31
44.38,-100.309,48
44.381,-103.724,6
44.381,-103.723,36
44.381,-100.313,10
44.381,-100.312,9
44.381,-100.31,8
44.381,-97.911,7
44.382,-103.746,11
44.382,-103.723,12
44.382,-103.722,21
44.382,-103.72,54
44.382,-103.719,8
44.382,-103.484,6
44.382,-100.517,10
44.382,-100.428,60
44.382,-100.316,6
44.382,-100.314,6
44.382,-100.313,9
44.382,-97.551,8
44.383,-103.722,14
44.383,-103.721,11
44.383,-100.804,8
44.383,-100.342,39
44.383,-100.341,120
44.383,-100.318,48
44.383,-100.315,14
44.383,-100.296,12
44.384,-103.723,6
44.384,-103.722,105
44.384,-103.721,192
44.384,-103.72,54
44.384,-103.688,6
44.384,-103.485,7
44.384,-100.423,6
44.384,-100.395,8
44.384,-100.342,18
44.384,-97.557,9
44.384,-97.556,7
44.384,-97.553,27
44.384,-97.547,17
44.384,-97.537,10
44.385,-103.723,1466
44.385,-103.722,14
44.385,-103.721,56
44.385,-103.72,342
44.385,-103.719,73
44.385,-103.718,6
44.385,-103.488,6
44.385,-98.214,6
44.385,-97.559,1196
44.386,-103.717,14
44.386,-103.716,9
44.386,-103.715,13
44.386,-103.644,6
44.386,-103.516,8
44.386,-100.777,16
44.386,-100.767,13
44.386,-100.707,30
44.386,-100.487,6
44.386,-100.463,12
44.386,-100.323,92
44.386,-98.212,6
44.387,-103.716,11
44.387,-103.715,16
44.387,-103.714,9
44.387,-103.677,6
44.387,-103.626,7
44.387,-100.451,13
44.387,-100.441,6
44.387,-100.364,8
44.387,-100.312,23
44.387,-100.311,19
44.387,-98.742,40
44.387,-97.556,120
44.388,-103.713,8
44.388,-103.712,6
44.388,-103.71,9
44.388,-103.706,6
44.388,-103.7,84
44.388,-103.634,6
44.389,-103.706,31
44.389,-103.66,20
44.389,-103.49,6
44.39,-103.709,12
44.39,-103.654,7
44.39,-103.516,6
44.39,-100.31,508
44.39,-99.769,38
44.391,-103.829,16
44.391,-103.828,39
44.391,-100.309,9
44.392,-103.505,592
44.392,-103.497,6
44.393,-103.617,6
44.393,-103.502,23
44.393,-103.499,6
44.393,-103.498,8
44.393,-98.47,7
44.394,-103.715,138
44.394,-103.714,186
44.394,-103.668,15
44.394,-103.58,9
44.394,-102.825,8
44.395,-103.715,74
44.395,-103.714,10
44.395,-103.586,7
44.395,-103.506,11
44.395,-103.497,46
44.395,-103.494,15
44.396,-103.602,10
44.396,-103.599,6
44.396,-103.597,12
44.396,-103.516,66
44.396,-103.515,52
44.396,-103.513,11
44.396,-103.508,7
44.396,-103.507,15
44.396,-103.494,196
44.396,-103.493,11
44.397,-103.609,135
44.397,-103.605,9
44.397,-103.508,46
44.397,-103.504,11
44.397,-100.314,6
44.397,-100.313,6
44.398,-103.584,7
44.398,-103.514,7
44.398,-103.513,10
44.398,-103.506,6
44.399,-103.612,12
44.399,-103.608,9
44.399,-103.606,35
44.399,-103.497,7
44.399,-101.382,6
44.399,-100.288,8
44.399,-100.2,19
44.399,-96.7,83
44.4,-103.659,21
44.4,-103.615,7
44.4,-103.613,7
44.4,-103.608,107
44.4,-103.582,11
44.4,-103.508,8
44.4,-101.574,9
44.4,-100.329,75
44.4,-100.3,19
44.4,-96.757,8
44.401,-103.608,8
44.401,-103.603,7
44.401,-103.578,8
44.401,-103.509,7
44.401,-103.508,7
44.401,-101.828,9
44.401,-101.71,7
44.401,-101.679,7
44.401,-100.327,44
44.401,-100.293,10
44.402,-103.72,17
44.402,-103.609,21
44.402,-103.608,10
44.402,-103.534,59
44.402,-103.519,8
44.402,-103.511,25
44.403,-103.613,9
44.403,-103.602,15
44.403,-103.6,14
44.403,-103.512,21
44.404,-103.6,15
44.404,-98.475,20
44.405,-103.501,9
44.405,-100.295,19
44.405,-98.475,75
44.405,-98.473,13
44.406,-103.508,32
44.407,-96.756,6
44.408,-103.524,6
44.409,-103.717,9
44.409,-103.509,8
44.409,-97.569,8
44.409,-96.609,80
44.41,-103.517,60
44.411,-100.268,11
44.412,-98.473,12
44.412,-98.472,8
44.412,-97.732,10
44.412,-96.757,6
44.413,-103.534,7
44.413,-103.52,174
44.413,-103.517,57
44.413,-103.513,37
44.414,-103.52,37
44.414,-103.51,17
44.414,-103.509,12
44.414,-103.508,21
44.414,-103.504,15
44.414,-103.498,9
44.414,-103.472,7
44.415,-103.512,28
44.415,-103.51,6
44.415,-103.509,49
44.415,-103.508,11
44.415,-103.507,6
44.416,-103.552,7
44.416,-103.449,14
44.417,-103.537,21
44.417,-103.536,11
44.417,-103.535,9
44.417,-103.534,177
44.417,-103.526,11
44.417,-103.517,17
44.417,-103.498,13
44.417,-103.497,17
44.417,-103.496,9
44.417,-100.253,20
44.417,-98.474,137
44.417,-96.757,7
44.418,-103.538,87
44.418,-103.536,7
44.418,-103.534,9
44.418,-103.531,16
44.418,-103.527,14
44.418,-103.498,104
44.418,-103.497,24
44.418,-100.362,6
44.419,-103.517,6
44.419,-103.264,8
44.419,-96.756,16
44.42,-103.52,20
44.42,-103.51,285
44.42,-103.509,75
44.42,-100.71,6
44.421,-100.387,24
44.421,-100.35,6
44.422,-103.524,8
44.422,-100.387,18
44.422,-96.756,8
44.423,-103.802,59
44.423,-103.527,51
44.423,-96.756,6
44.424,-96.757,13
44.425,-103.545,19
44.426,-103.43,14
44.426,-100.391,30
44.426,-100.39,24
44.426,-96.756,10
44.427,-103.569,7
44.427,-98.49,7
44.428,-98.479,13
44.428,-96.756,7
44.431,-103.576,6
44.431,-103.428,8
44.431,-100.404,7
44.431,-96.756,10
44.433,-100.392,6
44.433,-96.898,6
44.434,-100.391,6
44.435,-103.716,20
44.435,-96.984,6
44.436,-103.817,6
44.436,-103.816,59
44.436,-96.899,8
44.438,-100.389,6
44.439,-103.723,196
44.441,-100.389,6
44.441,-96.756,6
44.442,-100.385,6
44.442,-96.875,8
44.442,-96.755,18
44.443,-103.727,26
44.443,-103.717,6
44.443,-103.632,9
44.443,-100.389,9
44.443,-96.756,10
44.444,-100.671,10
44.444,-100.592,17
44.447,-103.594,11
44.448,-99.745,6
44.448,-96.756,7
44.449,-99.745,35
44.449,-96.758,8
44.449,-96.756,11
44.45,-98.697,6
44.45,-98.18,238
44.45,-98.179,98
44.45,-96.959,193
44.45,-96.762,6
44.45,-96.757,8
44.451,-103.599,9
44.451,-99.72,24
44.451,-96.756,6
44.452,-100.381,6
44.453,-98.697,6
44.453,-97.556,33
44.454,-98.693,17
44.456,-103.629,216
44.457,-103.632,49
44.457,-96.999,9
44.459,-103.63,11
44.46,-103.63,95
44.46,-103.629,20
44.46,-100.338,10
44.461,-98.498,6
44.461,-96.848,37
44.462,-103.869,12
44.462,-103.799,133
44.462,-103.635,7
44.462,-103.624,12
44.462,-103.623,7
44.463,-103.869,10
44.463,-98.502,8
44.463,-96.757,8
44.464,-103.87,7
44.464,-103.791,6
44.465,-103.79,10
44.466,-103.809,523
44.466,-103.639,11
44.466,-103.638,15
44.466,-103.631,7
44.466,-103.63,12
44.466,-100.345,28
44.466,-100.344,128
44.466,-98.214,12
44.467,-103.809,123
44.467,-103.735,11
44.467,-103.734,15
44.468,-103.736,8
44.468,-103.735,726
44.468,-103.733,9
44.468,-101.135,14
44.468,-96.756,7
44.469,-103.734,20
44.469,-101.89,16
44.47,-101.891,8
44.471,-103.816,32
44.472,-103.952,20
44.472,-103.951,19
44.472,-103.949,16
44.472,-103.828,9
44.472,-103.818,38
44.472,-103.734,20
44.472,-100.63,8
44.472,-100.629,15
44.472,-98.666,113
44.472,-98.265,6
44.473,-103.814,10
44.473,-103.808,91
44.473,-103.774,13
44.473,-103.45,6
44.474,-103.814,92
44.475,-103.815,13
44.475,-103.814,7
44.475,-103.808,8
44.475,-103.778,6
44.475,-103.637,8
44.475,-99.441,7
44.476,-103.848,14
44.476,-103.835,19
44.476,-103.819,10
44.476,-103.806,6
44.477,-103.817,7
44.477,-103.812,10
44.477,-103.81,13
44.477,-103.809,10
44.477,-103.776,10
44.477,-103.666,7
44.477,-103.658,7
44.478,-103.824,7
44.478,-103.81,45
44.478,-103.809,41
44.478,-103.808,19
44.478,-103.734,12
44.479,-103.93,97
44.479,-103.857,6
44.479,-103.856,183
44.479,-103.855,11
44.479,-103.825,7
44.479,-103.817,32
44.479,-103.816,61
44.479,-103.815,9
44.479,-103.814,6
44.479,-103.813,8
44.479,-103.81,15
44.479,-103.809,25
44.479,-101.65,56
44.48,-103.929,19
44.48,-103.859,11
44.48,-103.856,136
44.48,-103.855,44
44.48,-103.817,96
44.48,-103.816,18
44.48,-103.815,9
44.48,-103.813,345
44.48,-103.812,15
44.48,-103.811,7
44.48,-103.809,12
44.48,-100.17,22
44.481,-103.861,39
44.481,-103.86,11
44.481,-103.859,16
44.481,-103.856,50
44.481,-103.843,6
44.481,-103.814,13
44.481,-103.808,22
44.482,-103.861,12
44.482,-103.859,7
44.482,-103.848,31
44.482,-103.845,259
44.482,-103.808,7
44.482,-100.404,9
44.483,-103.859,9
44.484,-103.856,9
44.484,-103.655,75
44.484,-103.648,6
44.485,-103.848,13
44.485,-103.828,104
44.485,-103.822,99
44.485,-103.731,189
44.485,-103.673,52
44.486,-103.854,13
44.486,-103.652,8
44.487,-103.861,8
44.487,-103.855,23
44.487,-103.854,11
44.488,-103.861,8
44.488,-103.86,6
44.488,-103.858,19
44.488,-103.853,12
44.488,-103.85,87
44.488,-103.849,15
44.488,-103.777,7
44.488,-103.776,64
44.488,-103.775,7
44.488,-103.682,55
44.488,-103.658,6
44.489,-103.859,6
44.489,-103.858,28
44.489,-103.854,8
44.489,-103.848,22
44.489,-103.682,21
44.49,-103.867,14
44.49,-103.866,11
44.49,-103.862,6
44.49,-103.859,342
44.49,-103.857,6
44.49,-103.851,47
44.491,-103.874,8
44.491,-103.859,53
44.491,-103.858,23
44.491,-103.855,7
44.491,-103.85,13
44.491,-100.09,17
44.491,-99.42,9
44.492,-103.867,22
44.492,-103.866,58
44.492,-103.852,189
44.492,-103.851,17
44.492,-103.666,15
44.493,-103.869,6
44.493,-103.852,6
44.494,-103.869,8
44.494,-103.867,8
44.494,-103.852,358
44.494,-103.851,30
44.495,-103.877,293
44.495,-103.86,11
44.495,-103.852,61
44.495,-102.82,8
44.496,-103.881,62
44.496,-103.88,82
44.496,-103.874,49
44.496,-103.86,7
44.496,-98.993,13
44.497,-103.873,7
44.497,-103.871,55
44.497,-103.866,569
44.497,-99.441,6
44.498,-103.877,13
44.498,-103.871,38
44.498,-103.863,13
44.498,-103.86,6
44.498,-103.859,10
44.498,-102.815,14
44.499,-103.88,9
44.499,-103.871,6
44.499,-103.858,11
44.499,-103.857,11
44.499,-103.856,7
44.5,-103.878,9
44.5,-103.86,10
44.5,-103.859,22
44.5,-103.858,11
44.5,-103.857,10
44.5,-103.62,65
44.5,-98.818,9
44.5,-98.599,39
44.5,-98.5,13
44.5,-98.214,9
44.5,-96.7,61
44.501,-103.86,27
44.501,-103.859,17
44.501,-103.857,25
44.501,-96.757,6
44.502,-103.872,43
44.502,-103.866,6
44.502,-103.861,103
44.502,-103.854,69
44.502,-103.851,17
44.503,-103.871,6
44.503,-103.865,10
44.503,-103.864,7
44.503,-103.86,21
44.504,-103.877,14
44.504,-98.829,7
44.505,-103.872,8
44.505,-103.864,24
44.505,-100.068,27
44.506,-100.071,20
44.506,-100.068,15
44.507,-103.861,11
44.508,-103.88,27
44.509,-103.902,58
44.51,-103.446,12
44.51,-100.064,6
44.512,-103.863,13
44.512,-103.862,6
44.512,-100.012,21
44.512,-99.988,18
44.512,-97.543,272
44.513,-99.445,6
44.513,-99.436,42
44.513,-99.435,9
44.514,-99.203,225
44.514,-98.864,8
44.515,-103.869,6
44.515,-103.868,62
44.515,-103.867,83
44.515,-98.896,8
44.516,-103.875,65
44.516,-103.867,58
44.516,-103.866,23
44.516,-103.865,13
44.516,-100.451,6
44.516,-99.98,222
44.516,-99.44,14
44.516,-98.987,37
44.516,-98.498,7
44.517,-103.893,6
44.517,-103.868,35
44.517,-103.867,7
44.517,-100.041,9
44.517,-99.44,10
44.517,-99.433,7
44.517,-98.982,13
44.518,-103.823,44
44.518,-103.69,6
44.518,-99.439,6
44.518,-98.988,9
44.518,-98.982,22
44.518,-98.973,12
44.519,-103.888,8
44.519,-100.06,6
44.519,-99.967,25
44.519,-98.991,250
44.52,-99.961,10
44.52,-98.982,18
44.521,-103.885,6
44.521,-99.43,9
44.522,-99.444,6
44.522,-98.988,11
44.522,-98.979,8
44.523,-98.946,14
44.524,-99.953,7
44.524,-99.739,10
44.524,-98.99,12
44.524,-97.552,16
44.525,-102.682,6
44.526,-99.934,18
44.526,-99.929,6
44.526,-99.921,6
44.526,-99.917,17
44.526,-99.759,14
44.526,-99.59,8
44.526,-99.441,7
44.527,-99.865,17
44.527,-99.812,11
44.527,-99.488,8
44.527,-99.459,18
44.527,-99.443,15
44.527,-99.442,8
44.528,-99.377,26
44.528,-99.289,21
44.53,-99.123,6
44.53,-99.119,64
44.53,-98.998,9
44.53,-98.987,8
44.53,-98.986,11
44.53,-96.758,7
44.53,-96.757,15
44.531,-103.894,10
44.531,-103.89,61
44.532,-103.907,22
44.533,-103.895,22
44.533,-99.458,17
44.535,-97.114,106
44.535,-96.756,7
44.538,-96.757,7
44.541,-96.756,9
44.542,-103.447,9
44.542,-96.756,6
44.543,-98.538,15
44.544,-104.046,9
44.544,-97.061,32
44.545,-104.034,12
44.546,-104.035,9
44.546,-104.009,6
44.546,-104.008,8
44.546,-103.722,7
44.546,-100.464,8
44.546,-100.461,18
44.546,-98.513,13
44.547,-103.983,6
44.547,-103.723,10
44.547,-98.927,52
44.547,-98.706,6
44.548,-100.493,17
44.549,-103.986,6
44.549,-103.859,10
44.549,-97.129,12
44.552,-103.897,12
44.553,-97.129,7
44.555,-98.059,173
44.558,-99.229,6
44.559,-103.846,7
44.559,-100.483,10
44.56,-103.939,9
44.56,-103.28,67
44.561,-100.497,11
44.561,-96.758,6
44.563,-102.668,15
44.564,-101.934,9
44.566,-96.76,18
44.566,-96.758,17
44.567,-96.76,13
44.569,-96.897,20
44.569,-96.76,6
44.57,-99.409,24
44.57,-96.897,36
44.571,-96.835,7
44.572,-103.859,6
44.572,-96.923,28
44.572,-96.901,6
44.573,-97.108,27
44.573,-97.08,34
44.573,-96.902,59
44.573,-96.762,6
44.575,-102.562,9
44.575,-96.899,8
44.576,-97.588,30
44.576,-97.563,86
44.577,-97.209,6
44.578,-103.859,6
44.578,-97.212,10
44.578,-97.211,120
44.578,-97.21,7
44.578,-97.095,12
44.578,-96.707,38
44.58,-97.202,122
44.581,-102.476,33
44.583,-103.86,11
44.584,-96.763,6
44.585,-97.21,14
44.585,-97.142,27
44.586,-97.164,11
44.588,-103.884,32
44.588,-97.199,20
44.59,-102.445,6
44.59,-99.453,8
44.59,-97.467,22
44.59,-96.9,6
44.593,-103.864,22
44.593,-103.851,192
44.593,-100.012,32
44.594,-97.593,147
44.594,-97.568,535
44.594,-97.542,323
44.597,-103.862,8
44.597,-100.465,151
44.597,-97.071,32
44.6,-104,12
44.6,-103.863,6
44.6,-101.888,9
44.6,-98.5,8
44.6,-97.7,10
44.6,-97.454,17
44.6,-96.9,20
44.6,-96.8,11
44.6,-96.799,51
44.601,-97.127,7
44.602,-103.862,7
44.603,-102.19,7
44.603,-96.766,11
44.604,-98.564,6
44.605,-103.427,7
44.606,-96.77,8
44.607,-103.859,7
44.607,-103.285,14
44.607,-101.501,105
44.607,-101.5,23
44.607,-101.493,278
44.607,-96.772,6
44.608,-103.787,9
44.611,-101.962,9
44.613,-103.859,6
44.614,-98.502,6
44.614,-97.633,6
44.614,-96.782,49
44.614,-96.781,6
44.615,-96.781,69
44.616,-103.815,6
44.616,-101.965,6
44.618,-101.973,6
44.619,-96.785,6
44.62,-103.957,45
44.62,-102.051,17
44.62,-96.785,7
44.621,-103.957,12
44.621,-103.822,55
44.623,-103.374,104
44.623,-102.051,9
44.623,-96.788,6
44.624,-103.424,14
44.624,-102.281,8
44.624,-97.679,199
44.624,-97.678,23
44.624,-96.788,6
44.625,-103.829,16
44.626,-103.881,11
44.626,-97.637,6
44.626,-96.788,18
44.627,-103.837,12
44.627,-98.414,7
44.627,-97.555,9
44.627,-96.789,15
44.628,-98.462,66
44.628,-98.42,6
44.628,-96.792,9
44.629,-101.282,10
44.63,-103.848,19
44.63,-103.845,6
44.63,-98.409,9
44.63,-96.793,12
44.632,-97.127,6
44.633,-103.845,34
44.633,-96.795,13
44.634,-98.417,18
44.635,-98.503,6
44.639,-96.8,10
44.641,-97.561,6
44.641,-97.094,17
44.642,-103.425,8
44.644,-96.803,7
44.646,-103.844,18
44.646,-103.843,18
44.646,-103.842,6
44.647,-103.858,8
44.647,-103.856,11
44.647,-96.806,9
44.648,-103.859,17
44.649,-103.861,31
44.649,-103.86,27
44.649,-103.859,7
44.649,-103.856,11
44.649,-96.808,6
